3135
# Request number,Source,Demand,#Dest,Destination
2859,230,5.00000000,1,76
2860,230,6.00000000,1,58
2861,231,0.00000000,1,82
2862,231,1.00000000,1,254
2863,231,6.00000000,1,66
2864,232,7.00000000,1,237
2865,232,4.00000000,1,109
2866,232,2.00000000,1,56
2867,232,8.00000000,1,153
2868,232,7.00000000,1,139
2869,232,4.00000000,1,107
2870,232,1.00000000,1,38
2871,232,7.00000000,1,197
2872,232,5.00000000,1,147
2873,232,8.00000000,1,44
2874,232,10.00000000,1,46
2875,232,4.00000000,1,113
2876,232,7.00000000,1,229
2877,232,5.00000000,1,144
2878,232,5.00000000,1,61
2879,232,7.00000000,1,216
2880,233,10.00000000,1,63
2881,233,6.00000000,1,55
2882,233,2.00000000,1,78
2883,233,2.00000000,1,251
2884,233,10.00000000,1,56
2885,233,10.00000000,1,67
2886,233,10.00000000,1,109
2887,233,3.00000000,1,45
2888,233,9.00000000,1,29
2889,233,6.00000000,1,136
2890,233,8.00000000,1,171
2891,233,0.00000000,1,229
2892,233,1.00000000,1,95
2893,233,8.00000000,1,241
2894,233,9.00000000,1,91
2895,234,4.00000000,1,180
2896,234,2.00000000,1,212
2897,234,1.00000000,1,149
2898,234,4.00000000,1,100
2899,235,7.00000000,1,40
2900,235,7.00000000,1,247
2901,235,2.00000000,1,8
2902,235,4.00000000,1,54
2903,235,3.00000000,1,132
2904,235,2.00000000,1,2
2905,235,6.00000000,1,222
2906,235,6.00000000,1,223
2907,235,2.00000000,1,226
2908,235,2.00000000,1,12
2909,235,0.00000000,1,211
2910,235,3.00000000,1,16
2911,235,8.00000000,1,166
2912,235,10.00000000,1,149
2913,235,7.00000000,1,110
2914,235,5.00000000,1,121
2915,236,0.00000000,1,160
2916,236,2.00000000,1,183
2917,236,6.00000000,1,77
2918,236,9.00000000,1,65
2919,236,1.00000000,1,107
2920,236,6.00000000,1,120
2921,236,2.00000000,1,215
2922,236,7.00000000,1,199
2923,236,5.00000000,1,254
2924,236,3.00000000,1,145
2925,236,6.00000000,1,251
2926,236,0.00000000,1,116
2927,236,10.00000000,1,255
2928,236,2.00000000,1,207
2929,237,10.00000000,1,32
2930,237,7.00000000,1,110
2931,237,0.00000000,1,110
2932,237,4.00000000,1,68
2933,237,5.00000000,1,91
2934,237,9.00000000,1,4
2935,237,4.00000000,1,55
2936,237,1.00000000,1,213
2937,237,9.00000000,1,32
2938,237,5.00000000,1,245
2939,237,8.00000000,1,194
2940,237,2.00000000,1,27
2941,237,2.00000000,1,38
2942,237,3.00000000,1,50
2943,237,4.00000000,1,51
2944,237,9.00000000,1,254
2945,237,3.00000000,1,116
2946,237,9.00000000,1,1
2947,237,2.00000000,1,27
2948,238,5.00000000,1,235
2949,238,10.00000000,1,45
2950,238,3.00000000,1,153
2951,238,2.00000000,1,235
2952,238,9.00000000,1,229
2953,238,8.00000000,1,60
2954,238,5.00000000,1,193
2955,238,4.00000000,1,205
2956,238,7.00000000,1,77
2957,238,2.00000000,1,214
2958,240,5.00000000,1,145
2959,240,4.00000000,1,5
2960,240,4.00000000,1,54
2961,240,6.00000000,1,51
2962,240,1.00000000,1,159
2963,240,4.00000000,1,140
2964,240,5.00000000,1,172
2965,240,8.00000000,1,96
2966,240,6.00000000,1,74
2967,240,6.00000000,1,151
2968,240,8.00000000,1,81
2969,240,4.00000000,1,116
2970,240,4.00000000,1,172
2971,240,10.00000000,1,212
2972,240,5.00000000,1,185
2973,240,3.00000000,1,176
2974,240,3.00000000,1,242
2975,240,9.00000000,1,233
2976,240,1.00000000,1,206
2977,240,7.00000000,1,69
2978,240,3.00000000,1,226
2979,241,9.00000000,1,59
2980,241,10.00000000,1,91
2981,241,2.00000000,1,15
2982,241,10.00000000,1,12
2983,241,2.00000000,1,142
2984,241,9.00000000,1,30
2985,241,0.00000000,1,167
2986,241,10.00000000,1,21
2987,241,4.00000000,1,23
2988,241,6.00000000,1,181
2989,241,4.00000000,1,221
2990,241,9.00000000,1,21
2991,241,3.00000000,1,238
2992,241,7.00000000,1,245
2993,241,7.00000000,1,43
2994,241,9.00000000,1,81
2995,242,4.00000000,1,40
2996,242,0.00000000,1,245
2997,242,10.00000000,1,150
2998,242,5.00000000,1,160
2999,242,1.00000000,1,200
3000,242,9.00000000,1,28
3001,242,5.00000000,1,219
3002,242,3.00000000,1,27
3003,243,3.00000000,1,180
3004,243,3.00000000,1,254
3005,243,9.00000000,1,177
3006,243,9.00000000,1,96
3007,243,10.00000000,1,182
3008,243,0.00000000,1,187
3009,243,0.00000000,1,114
3010,243,5.00000000,1,78
3011,243,2.00000000,1,67
3012,243,2.00000000,1,139
3013,243,8.00000000,1,77
3014,243,4.00000000,1,203
3015,243,0.00000000,1,202
3016,243,1.00000000,1,65
3017,244,3.00000000,1,12
3018,244,10.00000000,1,146
3019,244,3.00000000,1,44
3020,244,4.00000000,1,215
3021,244,9.00000000,1,252
3022,244,3.00000000,1,181
3023,244,8.00000000,1,161
3024,244,5.00000000,1,18
3025,245,9.00000000,1,220
3026,245,0.00000000,1,42
3027,245,3.00000000,1,142
3028,246,6.00000000,1,122
3029,246,2.00000000,1,154
3030,246,2.00000000,1,249
3031,247,4.00000000,1,83
3032,247,8.00000000,1,203
3033,248,0.00000000,1,99
3034,248,4.00000000,1,82
3035,248,10.00000000,1,49
3036,248,3.00000000,1,14
3037,248,8.00000000,1,231
3038,248,0.00000000,1,161
3039,248,9.00000000,1,164
3040,248,1.00000000,1,146
3041,248,10.00000000,1,160
3042,248,4.00000000,1,233
3043,248,3.00000000,1,53
3044,248,5.00000000,1,3
3045,248,6.00000000,1,219
3046,248,8.00000000,1,46
3047,248,9.00000000,1,86
3048,248,7.00000000,1,115
3049,248,10.00000000,1,46
3050,248,7.00000000,1,179
3051,249,8.00000000,1,230
3052,249,5.00000000,1,80
3053,249,2.00000000,1,2
3054,249,6.00000000,1,89
3055,249,4.00000000,1,154
3056,249,9.00000000,1,104
3057,249,5.00000000,1,181
3058,249,1.00000000,1,101
3059,249,8.00000000,1,7
3060,249,10.00000000,1,75
3061,250,10.00000000,1,89
3062,250,9.00000000,1,55
3063,250,0.00000000,1,120
3064,250,7.00000000,1,135
3065,250,1.00000000,1,73
3066,250,4.00000000,1,158
3067,250,2.00000000,1,229
3068,250,4.00000000,1,131
3069,250,1.00000000,1,194
3070,250,1.00000000,1,127
3071,250,3.00000000,1,135
3072,250,2.00000000,1,140
3073,250,1.00000000,1,30
3074,250,1.00000000,1,11
3075,250,1.00000000,1,11
3076,250,0.00000000,1,181
3077,250,5.00000000,1,253
3078,250,0.00000000,1,212
3079,250,0.00000000,1,163
3080,250,0.00000000,1,179
3081,251,3.00000000,1,63
3082,252,6.00000000,1,131
3083,252,0.00000000,1,95
3084,252,5.00000000,1,17
3085,252,4.00000000,1,98
3086,252,0.00000000,1,99
3087,252,6.00000000,1,56
3088,252,7.00000000,1,87
3089,252,3.00000000,1,195
3090,252,7.00000000,1,1
3091,252,10.00000000,1,223
3092,252,3.00000000,1,66
3093,252,1.00000000,1,151
3094,252,6.00000000,1,156
3095,252,7.00000000,1,153
3096,252,1.00000000,1,68
3097,252,6.00000000,1,231
3098,252,4.00000000,1,121
3099,252,1.00000000,1,208
3100,253,4.00000000,1,138
3101,253,4.00000000,1,118
3102,253,9.00000000,1,57
3103,253,6.00000000,1,220
3104,253,4.00000000,1,18
3105,254,3.00000000,1,34
3106,254,2.00000000,1,16
3107,254,0.00000000,1,79
3108,254,3.00000000,1,231
3109,254,8.00000000,1,10
3110,254,0.00000000,1,32
3111,254,2.00000000,1,250
3112,254,6.00000000,1,194
3113,254,8.00000000,1,111
3114,254,1.00000000,1,188
3115,254,4.00000000,1,245
3116,254,8.00000000,1,28
3117,254,7.00000000,1,42
3118,254,10.00000000,1,129
3119,254,5.00000000,1,204
3120,254,6.00000000,1,211
3121,254,9.00000000,1,22
3122,254,3.00000000,1,49
3123,254,0.00000000,1,77
3124,254,3.00000000,1,43
3125,254,6.00000000,1,150
3126,254,8.00000000,1,50
3127,254,0.00000000,1,10
3128,254,3.00000000,1,76
3129,255,1.00000000,1,101
3130,255,0.00000000,1,242
3131,255,7.00000000,1,199
3132,255,0.00000000,1,128
3133,255,8.00000000,1,210
3134,255,1.00000000,1,73
